24-08-15 15:59:20.489 [main] INFO  c.i.H.journalapp.JournalApplication ----- Starting JournalApplication using Java 17.0.10 with PID 29468 (C:\Users\patil\IdeaProjects\journalapp\target\classes started by patil in C:\Users\patil\IdeaProjects\journalApp) 
24-08-15 15:59:23.673 [main] INFO  org.mongodb.driver.client ----- MongoClient with metadata {"application": {"name": "JournalAppCluster"}, "driver": {"name": "mongo-java-driver|sync|spring-boot", "version": "4.11.2"}, "os": {"type": "Windows", "name": "Windows 11", "architecture": "amd64", "version": "10.0"}, "platform": "Java/Oracle Corporation/17.0.10+11-LTS-240"} created with settings MongoClientSettings{readPreference=primary, writeConcern=WriteConcern{w=majority, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=MongoCredential{mechanism=null, userName='patillakhan25', source='admin', password=<hidden>, mechanismProperties=<hidden>}, transportSettings=null, streamFactoryFactory=null, commandListeners=[], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, CollectionCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.client.model.mql.ExpressionCodecProvider@25ffd826, com.mongodb.Jep395RecordCodecProvider@29896529, com.mongodb.KotlinCodecProvider@e29f4f6]}, loggerSettings=LoggerSettings{maxDocumentLength=1000}, clusterSettings={hosts=[127.0.0.1:27017], srvHost=journalappcluster.isnzo8y.mongodb.net, srvServiceName=mongodb, mode=MULTIPLE, requiredClusterType=REPLICA_SET, requiredReplicaSetName='atlas-qa0f2y-shard-0', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='15 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=true, invalidHostNameAllowed=false, context=null}, applicationName='JournalAppCluster', compressorList=[], uuidRepresentation=JAVA_LEGACY, serverApi=null, autoEncryptionSettings=null, dnsClient=null, inetAddressResolver=null, contextProvider=null} 
24-08-15 15:59:23.709 [cluster-ClusterId{value='66bdd883903fcf1e658f7d08', description='JournalAppCluster'}-srv-journalappcluster.isnzo8y.mongodb.net] INFO  org.mongodb.driver.cluster ----- Adding discovered server ac-he86qpa-shard-00-02.isnzo8y.mongodb.net:27017 to client view of cluster 
24-08-15 15:59:23.714 [cluster-ClusterId{value='66bdd883903fcf1e658f7d08', description='JournalAppCluster'}-srv-journalappcluster.isnzo8y.mongodb.net] INFO  org.mongodb.driver.cluster ----- Adding discovered server ac-he86qpa-shard-00-01.isnzo8y.mongodb.net:27017 to client view of cluster 
24-08-15 15:59:24.313 [main] INFO  org.mongodb.driver.cluster ----- No server chosen by WritableServerSelector from cluster description ClusterDescription{type=REPLICA_SET, connectionMode=MULTIPLE, serverDescriptions=[ServerDescription{address=ac-he86qpa-shard-00-01.isnzo8y.mongodb.net:27017, type=UNKNOWN, state=CONNECTING}, ServerDescription{address=ac-he86qpa-shard-00-00.isnzo8y.mongodb.net:27017, type=UNKNOWN, state=CONNECTING}, ServerDescription{address=ac-he86qpa-shard-00-02.isnzo8y.mongodb.net:27017, type=UNKNOWN, state=CONNECTING}]}. Waiting for 30000 ms before timing out 
24-08-15 15:59:24.409 [cluster-ClusterId{value='66bdd883903fcf1e658f7d08', description='JournalAppCluster'}-ac-he86qpa-shard-00-02.isnzo8y.mongodb.net:27017] INFO  org.mongodb.driver.cluster ----- Monitor thread successfully connected to server with description ServerDescription{address=ac-he86qpa-shard-00-02.isnzo8y.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=21, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=316578300, setName='atlas-qa0f2y-shard-0', canonicalAddress=ac-he86qpa-shard-00-02.isnzo8y.mongodb.net:27017, hosts=[ac-he86qpa-shard-00-01.isnzo8y.mongodb.net:27017, ac-he86qpa-shard-00-02.isnzo8y.mongodb.net:27017, ac-he86qpa-shard-00-00.isnzo8y.mongodb.net:27017], passives=[], arbiters=[], primary='ac-he86qpa-shard-00-01.isnzo8y.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az2'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=113, topologyVersion=TopologyVersion{processId=66bac94388612918ebad12bd, counter=5}, lastWriteDate=Thu Aug 15 15:59:23 IST 2024, lastUpdateTimeNanos=335947284183000} 
24-08-15 15:59:24.409 [cluster-ClusterId{value='66bdd883903fcf1e658f7d08', description='JournalAppCluster'}-ac-he86qpa-shard-00-01.isnzo8y.mongodb.net:27017] INFO  org.mongodb.driver.cluster ----- Monitor thread successfully connected to server with description ServerDescription{address=ac-he86qpa-shard-00-01.isnzo8y.mongodb.net:27017, type=REPLICA_SET_PRIMARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=21, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=316780200, setName='atlas-qa0f2y-shard-0', canonicalAddress=ac-he86qpa-shard-00-01.isnzo8y.mongodb.net:27017, hosts=[ac-he86qpa-shard-00-01.isnzo8y.mongodb.net:27017, ac-he86qpa-shard-00-02.isnzo8y.mongodb.net:27017, ac-he86qpa-shard-00-00.isnzo8y.mongodb.net:27017], passives=[], arbiters=[], primary='ac-he86qpa-shard-00-01.isnzo8y.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az3'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=7fffffff000000000000012c, setVersion=113, topologyVersion=TopologyVersion{processId=66bac6f9beb5883466083cf2, counter=9}, lastWriteDate=Thu Aug 15 15:59:23 IST 2024, lastUpdateTimeNanos=335947284336700} 
24-08-15 15:59:24.409 [cluster-ClusterId{value='66bdd883903fcf1e658f7d08', description='JournalAppCluster'}-ac-he86qpa-shard-00-00.isnzo8y.mongodb.net:27017] INFO  org.mongodb.driver.cluster ----- Monitor thread successfully connected to server with description ServerDescription{address=ac-he86qpa-shard-00-00.isnzo8y.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=21, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=316725500, setName='atlas-qa0f2y-shard-0', canonicalAddress=ac-he86qpa-shard-00-00.isnzo8y.mongodb.net:27017, hosts=[ac-he86qpa-shard-00-01.isnzo8y.mongodb.net:27017, ac-he86qpa-shard-00-02.isnzo8y.mongodb.net:27017, ac-he86qpa-shard-00-00.isnzo8y.mongodb.net:27017], passives=[], arbiters=[], primary='ac-he86qpa-shard-00-01.isnzo8y.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az1'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=113, topologyVersion=TopologyVersion{processId=66bac800407bdb41f03d9023, counter=5}, lastWriteDate=Thu Aug 15 15:59:23 IST 2024, lastUpdateTimeNanos=335947284283500} 
24-08-15 15:59:24.416 [cluster-ClusterId{value='66bdd883903fcf1e658f7d08', description='JournalAppCluster'}-ac-he86qpa-shard-00-01.isnzo8y.mongodb.net:27017] INFO  org.mongodb.driver.cluster ----- Discovered replica set primary ac-he86qpa-shard-00-01.isnzo8y.mongodb.net:27017 with max election id 7fffffff000000000000012c and max set version 113 
24-08-15 15:59:25.442 [main] INFO  o.s.s.web.DefaultSecurityFilterChain ----- Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@54b44879, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@78288f83, org.springframework.security.web.context.SecurityContextHolderFilter@1b1e1f02, org.springframework.security.web.header.HeaderWriterFilter@690df641, org.springframework.web.filter.CorsFilter@29c1249a, org.springframework.security.web.authentication.logout.LogoutFilter@349312d5, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@6f986501, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5c5f0edc, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@3321291a, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@5beb6be2, org.springframework.security.web.access.ExceptionTranslationFilter@7893c715, org.springframework.security.web.access.intercept.AuthorizationFilter@5896cb9c] 
24-08-15 15:59:25.817 [main] INFO  o.a.coyote.http11.Http11NioProtocol ----- Starting ProtocolHandler ["http-nio-8081"] 
24-08-15 15:59:25.851 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer ----- Tomcat started on port 8081 (http) with context path '' 
24-08-15 15:59:25.865 [main] INFO  c.i.H.journalapp.JournalApplication ----- Started JournalApplication in 6.103 seconds (process running for 7.165) 
24-08-15 15:59:41.710 [http-nio-8081-exec-2] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] ----- Initializing Spring DispatcherServlet 'dispatcherServlet' 
24-08-15 15:59:41.711 [http-nio-8081-exec-2] INFO  o.s.web.servlet.DispatcherServlet ----- Initializing Servlet 'dispatcherServlet' 
24-08-15 15:59:41.712 [http-nio-8081-exec-2] INFO  o.s.web.servlet.DispatcherServlet ----- Completed initialization in 1 ms 
